id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
570303710967519048,Fairgrounds Oasis *4 minutes to Jazz Fest*,271850646,1469435247536389233,Joy,,Seventh Ward,29.98423,-90.06918,Entire home/apt,255,30,55,2025-03-30,1.11,1,269,2,"23-CSTR-02867, 19-ostr-02886"
570475134952745901,Streetcar Shotgun | Mid-City Charm,160918570,1468565337834404665,Caroline,,Mid-City,29.97282,-90.10577,Entire home/apt,150,1,223,2026-03-14,4.63,1,308,64,"23-NSTR-14631, 23-OSTR-14618"
570507752949472753,"4in"" Memory Foam | Near Tulane Medical Ctr",393079517,1469815776129413635,Lola,,Mid-City,29.964603424072266,-90.09284210205078,Private room,47,30,103,2025-11-30,2.13,3,355,24,"23-NSTR-16948, 25-OSTR-34402"
571246356083469162,Blackout Drapes + Memory Foam | Smart TV Streaming,393079517,1469815776129413635,Lola,,Mid-City,29.964603424072266,-90.09284210205078,Private room,44,30,117,2025-12-31,2.37,3,359,32,"23-NSTR-16948, 25-OSTR-34402"
573049263859779704,Long Stays Welcome|Special Monthly Discount,294452201,1463402092852611673,NOLA Residences By Hosteeva,,Mid-City,29.97327,-90.09625,Entire home/apt,301,30,1,2022-05-04,0.02,7,365,0,"20-CSTR-31013, 20-OSTR-00670"
573482726067928480,Modern Mid-City 3BR w/ Parking Near Dome,447494759,1462766286436748945,David,,Tulane - Gravier,29.96065,-90.09001,Entire home/apt,301,1,104,2026-01-27,2.13,1,278,16,"22-CSTR-11892, 19-OSTR-26283"
573689232653273437,"NOLA Mid-City Princess, Hop on Hop off Streetcar!",237416142,1468624565202274840,Nancy,,Mid-City,29.96914,-90.09003,Entire home/apt,380,2,79,2026-02-14,1.63,14,308,14,"23-NSTR-13798, 23-OSTR-09365"
573838414994864002,Cute Uptown Duplex,391375,1462511570888948347,Lauren,,Audubon,29.9398,-90.11335,Entire home/apt,470,2,60,2026-03-15,1.74,1,239,16,"23-NSTR-16831, 22-OSTR-05013"
574116105964957465,Modern 3-Bedroom Home in Historic Algiers Point,69819656,1466864241198379012,Ricardo,,Whitney,29.9509758,-90.0419786,Entire home/apt,183,30,50,2024-07-08,1.19,1,270,0,"22-RSTR-08697, 22-OSTR-10654"
574456612172189055,"Comfortable, Cozy Gentilly Home",447705814,1470016010794412291,Claire,,Gentilly Terrace,29.99702,-90.05257,Entire home/apt,69,30,1,2022-08-27,0.02,1,336,0,
574607291110446309,Adorable 3 bedroom home in Uptown New Orleans.,257769283,1469361932647288910,Tristan,,Central City,29.9354,-90.08473,Entire home/apt,291,1,76,2026-03-16,1.81,1,333,18,"25-NSTR-44948, 24-OSTR-09367"
574686479688116362,"Experience New Orleans! 5Bd Rooms 3.5 Bathrooms, C",444613568,1470004377675484998,Lola,,Milan,29.93477,-90.0935,Entire home/apt,383,2,83,2026-03-08,1.71,3,294,24,"21-CSTR-16118, 22-OSTR-07285"
575170469348063416,Artsy Funky Central 3br Art House,1216320,1467362329736815638,Jordan,,St. Claude,29.97174,-90.04891,Entire home/apt,181,2,40,2026-03-08,0.89,23,307,14,"22-CSTR-06460, 23-OSTR-11798"
575505257603307434,Newly Renovated Luxury 2 bedroom/1 bathroom Beauty,173425771,1468682711962387084,Tinievangeline,,Broadmoor,29.94708,-90.1019,Entire home/apt,95,30,31,2025-11-10,0.64,1,364,4,"23-NSTR-03471, 22-OSTR-02593"
575511034699477492,Chic Luxury Bourbon St w/ Balcony King & Queen Bed,437172924,1469976454167935717,Bon Maison,,French Quarter,29.96010017,-90.06439972,Entire home/apt,437,1,211,2026-03-10,4.37,4,344,48,24-XSTR-12269
575899728253285013,MidCity Charmer - Live-it-up like a NOLA local,82501714,1462831436189561925,Ashlea,,Mid-City,29.970375,-90.105659,Entire home/apt,164,31,0,,,1,365,0,
575993461787739683,Luxury Amenities - Hot Tub/Putting Green/Game Room,377150620,1469769522879407222,Garrett,,Fairgrounds,29.983906557629666,-90.08878538251953,Entire home/apt,698,1,70,2026-03-14,2.12,1,320,21,"24-NSTR-10159, 24-OSTR-03761"
576048625202706065,Luxury 2 bedroom with a fire place,180977375,1463075840763007838,Alana,,Dillard,29.99103,-90.06584,Entire home/apt,485,2,26,2026-03-15,0.58,2,167,9,"25-NSTR-01116, 24-OSTR-03581"
576051210993616750,19th Century Shotgun Condo - Lower Garden District,11936757,1462876463834939862,Lauren,,Lower Garden District,29.93432,-90.07183,Entire home/apt,252,30,30,2025-03-02,0.72,1,365,0,"25NSTR-09178, 25-OSTR-08443"
577050323409935065,Storybook NOLA on Water by Park w/Kayaks & Bikes,1261366,1462516923195451201,Andrew,,Fairgrounds,29.987198,-90.087074,Entire home/apt,83,30,39,2023-06-01,0.80,2,90,0,"21-RSTR-20717, 21-OSTR-20718"
577503240715612292,Nola Marquee 1BR Marquee on Prime Location,303719667,1469556154082979498,Chris,,Central Business District,29.95584,-90.07341,Entire home/apt,624,5,1,2024-02-14,0.04,9,13,0,23-XSTR-44552
578059212892216555,Modern 4-Bd Home w/ Pool | Perfect NOLA Getaway,442924771,1469998008743486327,Hosteeva Carondelet Luxe Condos,,Central City,29.941572189331055,-90.07516479492188,Entire home/apt,362,1,89,2026-03-18,1.82,15,286,15,"22-CSTR-19207, 20-OSTR-00670"
578838426307473954,Modern 4 BR Condo with Balcony & Pool - Near FQ,442924771,1469998008743486327,Hosteeva Carondelet Luxe Condos,,Central City,29.941675186157227,-90.0752182006836,Entire home/apt,275,1,111,2026-03-16,2.35,15,222,29,"22-CSTR-19205, 20-OSTR-00670"
578868057837314262,Chic 4 BR Condo | Large Pool | Perfect Location,442924771,1469998008743486327,Hosteeva Carondelet Luxe Condos,,Central City,29.941606521606445,-90.07525634765625,Entire home/apt,452,30,103,2025-10-19,2.11,15,343,15,"22-CSTR-19208, 20-OSTR-00670"
578891712152859073,Spacious 5BR Urban Retreat w Balcony & Pool,442924771,1469998008743486327,Hosteeva Carondelet Luxe Condos,,Central City,29.941436767578125,-90.07514953613281,Entire home/apt,293,1,79,2026-03-08,1.63,15,322,14,"22-CSTR-19211, 20-OSTR-00670"
578901680455111504,Modern 5 BR Condo | Large Pool | Near Everything,442924771,1469998008743486327,Hosteeva Carondelet Luxe Condos,,Central City,29.9415283203125,-90.07530212402344,Entire home/apt,298,1,78,2026-03-15,1.60,15,305,14,"22-CSTR-19212, 20-OSTR-00670"
579511708195642544,Stunning Modern & Fully-Upgraded 5 BR w Pool,442924771,1469998008743486327,Hosteeva Carondelet Luxe Condos,,Central City,29.940885543823242,-90.0748291015625,Entire home/apt,579,30,110,2026-01-21,2.38,15,358,30,"22-CSTR-19213, 20-OSTR-00670"
579524625838956318,Chic Urban Retreat w Pool Steps to Bourbon St.,442924771,1469998008743486327,Hosteeva Carondelet Luxe Condos,,Central City,29.940898895263672,-90.0748519897461,Entire home/apt,405,1,72,2026-03-13,1.47,15,273,22,"22-CSTR-19215, 20-OSTR-00670"
579544560242088766,Spacious 5 BR Retreat + Pool | Near It All!,442924771,1469998008743486327,Hosteeva Carondelet Luxe Condos,,Central City,29.941242218017578,-90.0752944946289,Entire home/apt,293,1,90,2026-03-15,1.89,15,283,20,"22-CSTR-19216, 20-OSTR-00670"
579576463715311117,5BR w Pool | Great for Families | Near Everything,442924771,1469998008743486327,Hosteeva Carondelet Luxe Condos,,Central City,29.940927505493164,-90.07490539550781,Entire home/apt,293,1,102,2026-03-13,2.14,15,283,17,"22-CSTR-19217, 20-OSTR-00670"
579607064590163762,Charming Studio | Central NOLA Vibes,442922842,1469997999328540547,Canal Express Studios,,Mid-City,29.9772226,-90.1036125,Private room,93,1,14,2025-07-21,0.29,15,351,1,23-XSTR-13193
579642163526981468,Lakefront 3BR w/ Balconies Near French Qtr,448934569,1462766286436748945,Mike,,West End,30.02772,-90.11442,Entire home/apt,417,2,73,2026-03-18,1.59,1,340,27,"22-CSTR-18539, 19-OSTR-26283"
580154654769675162,Mid-City Canal Studio | NOLA Hotspot,442922842,1469997999328540547,Canal Express Studios,,Mid-City,29.9772226,-90.1036125,Private room,94,1,30,2026-03-08,0.62,15,323,11,23-XSTR-13193
580225945404410996,Mid-City Studio | Near Jazz & Festivals,442922842,1469997999328540547,Canal Express Studios,,Mid-City,29.9772226,-90.1036125,Private room,94,1,46,2025-11-23,0.95,15,342,8,23-XSTR-13193
580258457203568391,Charming Studio by Canal Streetcar Line,442922842,1469997999328540547,Canal Express Studios,,Mid-City,29.9772226,-90.1036125,Private room,93,1,19,2025-10-19,0.39,15,329,3,23-XSTR-13193
580288108865579480,NOLA Studio | Streetcar Outside Your Door,442922842,1469997999328540547,Canal Express Studios,,Mid-City,29.977237701416016,-90.1036148071289,Private room,93,1,70,2026-01-18,1.45,15,333,6,23-XSTR-13193
580302312352100841,2BR Condo Steps to French Quarter,448923659,1470021761485781244,Lilia'S City Hidden Gem,,Central Business District,29.951134,-90.06778,Entire home/apt,440,2,127,2026-03-03,2.71,6,214,17,24-XSTR-13205
580304137639170654,NOLA Vibes | Cozy Studio on Canal Street,442922842,1469997999328540547,Canal Express Studios,,Mid-City,29.977237701416016,-90.1036148071289,Private room,88,1,59,2026-01-26,1.22,15,324,11,23-XSTR-13193
580323381741043395,1BR Condo Near Bourbon Street,448923659,1470021761485781244,Lilia'S City Hidden Gem,,Central Business District,29.951134,-90.06778,Entire home/apt,193,2,66,2026-02-25,1.78,6,199,18,24-XSTR-13205
580330353071097970,Canal Studio | Cozy Mid-City Vibes,442922842,1469997999328540547,Canal Express Studios,,Mid-City,29.977237701416016,-90.1036148071289,Private room,88,1,34,2025-11-09,0.70,15,333,2,23-XSTR-13193
580331472574539753,Modern Condo Near Hot Spots & FQ,448923659,1470021761485781244,Lilia'S City Hidden Gem,,Central Business District,29.951134,-90.06778,Entire home/apt,270,2,71,2026-03-16,1.47,6,187,21,24-XSTR-13205
580331473346254984,Steps to French Quarter & Bourbon Street,448923659,1470021761485781244,Lilia'S City Hidden Gem,,Central Business District,29.951134,-90.06778,Entire home/apt,440,2,98,2026-03-07,2.03,6,227,15,24-XSTR-13205
580331474106649122,2BR Condo Near Canal St & FQ,448923659,1470021761485781244,Lilia'S City Hidden Gem,,Central Business District,29.951134,-90.06778,Entire home/apt,219,30,103,2026-03-07,2.18,6,230,16,24-XSTR-13205
580332141333824663,Steps to French Quarter & Bourbon Strteet,448923659,1470021761485781244,Lilia'S City Hidden Gem,,Central Business District,29.951134,-90.06778,Entire home/apt,348,2,39,2026-02-10,0.85,6,197,6,24-XSTR-13205
580338530199667587,"Valence St Charmer, Walk to Freret & Tulane",449067746,1468624565202274840,Vacation Nola Rentals,,Freret,29.93524,-90.10656,Entire home/apt,252,2,109,2026-03-15,2.26,1,312,19,"24-NSTR-10138, 24-OSTR-10137"
580357473810723189,Studio in NOLA’s Mid-City | Near It All,442922842,1469997999328540547,Canal Express Studios,,Mid-City,29.977237701416016,-90.1036148071289,Private room,100,1,44,2026-03-18,0.91,15,332,3,23-XSTR-13193
580456761527078028,Lovely Uptown Apt | Steps to Tulane/Loyola,4264491,1462652042855940165,Kevin,,Audubon,29.93781,-90.11895,Entire home/apt,242,2,149,2026-03-12,3.30,2,329,33,"23-NSTR-16922, 23-OSTR-04671"
580478919504625088,Le Cadet: Pied-à-terre | | Steps to Tulane,449110727,1470022602345203311,Barbara,,Marlyville - Fontainbleau,29.95244,-90.11633,Entire home/apt,183,1,159,2026-03-15,3.29,1,89,50,"23-NSTR-15360, 24-OSTR-20094"
580784982807918745,"Private loft studio near bayou, Jazzfest, CityPark",42806588,1465635828551164991,Whitney,,Seventh Ward,29.97651,-90.07353,Private room,195,30,2,2024-09-21,0.08,1,90,0,"22RSTR-10890, 22OSTR-11607"
581862466569063480,Waterfront! Black Dog Lodge & Fishing Charter,415706652,1469890812696776228,Adam,,Lake Catherine,30.16104,-89.73709,Entire home/apt,545,2,49,2026-02-15,1.01,1,319,4,"25-CSTR-41103, 25-OSTR-42863"
581986189204935078,Updated Historic Nola Gem,345715688,1469684002141226243,James,,Central City,29.93771168069331,-90.09147689975748,Entire home/apt,246,1,12,2026-02-19,1.33,1,330,12,"25-NSTR-12919, 25-OSTR-00148"
582351727354671326,Relaxed Studio | Festivals & Fun Nearby,442922842,1469997999328540547,Canal Express Studios,,Mid-City,29.977237701416016,-90.1036148071289,Private room,100,1,63,2026-03-15,1.30,15,348,5,23-XSTR-13193
582385538845324290,Cozy Canal Studio • Near Everything!,442922842,1469997999328540547,Canal Express Studios,,Mid-City,29.977237701416016,-90.1036148071289,Private room,100,1,30,2025-12-30,0.62,15,318,2,23-XSTR-13193
582437440534490898,Stay on Canal – Cozy New Orleans Studio,442922842,1469997999328540547,Canal Express Studios,,Mid-City,29.977237701416016,-90.1036148071289,Private room,137,1,19,2025-11-29,0.39,15,301,1,23-XSTR-13193
582448128017891481,Marigny 5BR w/ Arcade & Patio Walk to FQ,356604088,1462766286436748945,Mike,,Marigny,29.968151092529297,-90.05863952636719,Entire home/apt,531,1,115,2026-03-15,2.36,1,332,29,"22-CSTR-17283, 19-OSTR-26283"
582450608398172291,Charming Studio Near Jazz Fest & City Park,442922842,1469997999328540547,Canal Express Studios,,Mid-City,29.977237701416016,-90.1036148071289,Private room,150,1,10,2025-07-06,0.21,15,339,1,23-XSTR-13193
582490390790781731,Blissful New Orleans Retreat 3 Bedroom/ 2.5 bath,5816181,1462690330677505270,Eric,,Bayou St. John,29.97452,-90.08667,Entire home/apt,303,2,148,2026-03-08,3.04,1,247,30,"23-NSTR-15965, 24-OSTR-14799"
582491339595050097,NOLA Vibes | Cozy Studio on Canal Street,442922842,1469997999328540547,Canal Express Studios,,Mid-City,29.977237701416016,-90.1036148071289,Private room,93,1,37,2026-02-15,0.80,15,354,3,23-XSTR-13193
582543366005431880,Hidden gem 3 mins away from Bourbon ☺️,25375984,1465341321959022411,Andre,,Marigny,29.96589,-90.06134,Entire home/apt,153,30,6,2025-05-06,0.13,1,143,1,
582757370333945616,Cute 1bed walk to French Q & Bourbon St,26642486,1462638120779225975,Jose,,Seventh Ward,29.968074798583984,-90.0624771118164,Entire home/apt,326,2,104,2026-03-03,2.17,16,213,26,"23-CSTR-06764, 24-OSTR-04983"
582828913113588613,Perfectly located Uptown private guest suite,128293516,1468288350662287054,Brandon,,Uptown,29.93216,-90.10534,Entire home/apt,84,30,96,2026-01-01,2.01,1,106,18,"23-NSTR-14242, 23-OSTR-14108"
584561021578373266,Comfy Clean 1br by Tulane U & Oak Street,1216320,1467362329736815638,Jordan,,Leonidas,29.94981575012207,-90.12806701660156,Entire home/apt,142,2,43,2026-02-25,0.90,23,328,25,"22-cstr-03249, 23-OSTR-11614"
585949066499985100,Welcome to New Orleans! Close to French Quarter,200141735,1469044163938098512,Arinn,,Seventh Ward,29.97634,-90.07157,Entire home/apt,313,2,50,2026-02-18,1.21,1,145,5,"24-NSTR-09880, 24-OSTR-09866"
587362355972894105,Quaint Mid City Home with Large Yard,31782112,1462656295930975623,Ebony,,Mid-City,29.97228240966797,-90.10603332519531,Entire home/apt,79,30,44,2024-12-15,1.05,4,251,0,"22-RSTR-01364, 22-OSTR-01363"
587675081871082113,Walk to St. Charles Ave & Streetcar,450592879,1470028834957671478,Maison Noire,,Milan,29.932360439559,-90.09478145251296,Entire home/apt,258,3,63,2026-03-09,1.30,1,45,8,"23-NSTR-13437, 24-OSTR-17808"
588262379775327987,Private Heated Pool | 3 Luxury Residences,276892829,1468117954483514942,Heirloom,,Central City,29.9402302,-90.08012889999999,Entire home/apt,2356,2,1,2024-04-25,0.04,64,260,0,23-XSTR-21446
588718690539025788,Gentilly Cozy Corner - Near Lakefront,220051986,1463205981671997730,Shonda,,St.  Anthony,30.01259,-90.0629,Entire home/apt,166,3,47,2026-03-09,1.06,1,248,16,"25-NSTR-12547, 25-OSTR-09670"
589629101861464997,Lovely 3 Bedroom in Uptown New Orleans,30582943,1465450037394524116,Melissa,,Marlyville - Fontainbleau,29.9515,-90.11487,Entire home/apt,117,30,1,2022-05-11,0.02,2,230,0,
589709708973811107,Warehouse District | Intimate One Bedroom,342910048,1469675160484185956,LiivUP,,Central Business District,29.94412,-90.0702093,Entire home/apt,188,30,96,2025-12-20,2.00,19,355,9,"22-CSTR-17714, 22-OSTR-17719"
589710011371284658,Warehouse District | Lovely One Bedroom and Den,342910048,1469675160484185956,LiivUP,,Central Business District,29.94412,-90.0702093,Entire home/apt,292,30,57,2025-08-08,1.30,19,349,10,"22-CSTR-17714, 22-OSTR-17719"
591206966954499982,Cute 1bed steps from French Q and Jazz venues.,26642486,1462638120779225975,Jose,,Seventh Ward,29.96793556213379,-90.06234741210938,Entire home/apt,109,2,119,2026-03-13,2.47,16,217,26,"21-CSTR-08590, 24-OSTR-04983"
591423608146962661,Modern one-bedroom condo with parking and pool,5227080,1462860716449248888,Brad,,Bywater,29.96252,-90.03695,Entire home/apt,268,1,159,2026-03-11,3.31,1,129,43,"22-CSTR-04104, 24-OSTR-03631"
591924404931690277,Snazzy Esplanade Bungalow Private Patio 2 Bed Bath,290355593,1469508971914679716,Rodney,,Fairgrounds,29.97716,-90.07797,Entire home/apt,65,30,81,2025-07-31,1.71,6,267,7,"23-CSTR-17894, 22-OSTR-15928"
591929434357157239,Shotgun With a Twist,451495279,1470032712840002918,Banikah Asha,,Seventh Ward,29.97507,-90.05873,Entire home/apt,228,2,117,2026-03-01,2.43,1,73,22,"23-NSTR-16695, 25-OSTR-34279"
592727873396230357,Urban Retreat in the heart of NOLA,451675229,1463734926048561154,Monique,,Seventh Ward,29.982466,-90.060951,Entire home/apt,168,2,67,2026-03-01,1.71,1,225,26,"23-NSTR-15664, 24-OSTR-04021"
592847228912869538,1900’s Renovated Historic House - Near FQ,38663079,1465578079704055389,Norman,,St. Claude,29.968,-90.04303,Entire home/apt,318,1,325,2026-03-02,6.77,4,240,64,"23-CSTR-05672, 24-OSTR-22781"
593365231875293589,Hotel suite 3 bedrooms w/balcony on Canal St,17072961,1463001490683839524,Peter,,Central Business District,29.952354,-90.067665,Private room,495,1,105,2026-03-11,2.18,3,314,29,25-xstr-45204
594232859703405864,Hotel 3 Room Ste 4 Jimmy's on Canal French Quarter,17072961,1463001490683839524,Peter,,Central Business District,29.95329,-90.06851,Private room,495,1,150,2026-03-14,3.11,3,259,33,25-xstr-45204
594773785573621690,Charming Irish Channel Home | Steps to Magazine St,452099814,1470035127271376444,Gary,,Irish Channel,29.92679977,-90.07969666,Entire home/apt,235,2,129,2026-03-14,2.91,1,302,46,"24-NSTR-09933, 24-OSTR-08342"
594810037269539518,Modern Treme Bungalow,396853957,1469827565263071792,Emily,,Treme - Lafitte,29.96816,-90.07167,Entire home/apt,320,1,112,2026-03-14,2.33,1,179,21,"23-NSTR-15739, 22-OSTR-05360"
594874209297742885,The Green Suite in the Lower Garden District,4635074,1462662099617188063,Flavia,,Lower Garden District,29.93228,-90.0731,Entire home/apt,51,30,15,2026-03-03,0.32,3,213,4,
594938419872747497,Stunning Uptown 3 Bedroom 3 Bathroom Home,212330070,1469108942030418868,Mehrdad,,East Carrollton,29.946414947509766,-90.12824249267578,Entire home/apt,182,30,11,2025-06-16,0.27,2,261,2,
596909792148513904,St. Roch! Huge 2nd floor patio!,2089377,1462586094802040131,Douglas,,St. Roch,29.974163174170954,-90.05478200668539,Entire home/apt,,30,0,,,1,365,0,
597718512027965980,Historic French Quarter - 3rd Floor Walk Up,1502676,1462547569065720411,Aaron,,French Quarter,29.96567,-90.06347,Entire home/apt,125,30,1,2022-09-10,0.02,2,104,0,
597719976056899550,Cozy New Orleans Hide Away,380727140,1469778285763630358,Aidan,,Navarre,29.99258,-90.11471,Entire home/apt,257,1,38,2026-02-27,0.85,2,325,17,"25-NSTR-39619, 25-OSTR-39616"
